2190549940,15424,Venkatram Vishwanath,120,1321,30,395,458,11,\N
2289542925,12944,Michael W. Vannier,449,16222,30,396,823,14,\N
252695556,12838,Steven Feiner,321,14566,30,397,3081,13,\N
2604965107,17009,Ying Zhao,43,255,30,398,195,9,\N
298381783,15248,Dorit Merhof,242,1475,30,399,451,9,\N
73181535,15565,Tino Weinkauf,105,1717,30,400,957,16,\N
332866935,16412,BenoÃ®t Otjacques,80,350,30,401,129,6,\N
2326079530,13321,Alan F. Smeaton,680,11426,30,402,207,7,\N
2305873642,16254,Sabrina Bresciani,89,474,30,403,230,7,\N
2309726537,14129,Ioannis G. Tollis,168,5032,30,404,1858,9,\N
2118199879,14838,Dianne Cook,145,2955,30,405,850,16,\N
2170596006,15782,Ãlvaro Herrero,133,786,30,406,370,9,\N
2072553995,15694,Rahul C. Basole,96,1785,30,407,336,9,\N
2116811638,14867,Shuqiang Jiang,237,2627,30,408,430,10,\N
1857976452,15262,Lorenz Hurni,179,1370,30,409,290,8,\N
2142182795,15984,Karsten Klein,80,1023,30,410,334,8,\N
2123564807,15139,Maria G. Martini,205,1601,30,411,158,7,\N
2168344630,16474,Bianchi Serique Meiguins,81,168,30,412,69,4,\N
